actual_sentiment	id	predicted_sentiment
0	"3346_2"	0
1	"6614_9"	0
0	"12269_2"	0
1	"6394_10"	1
0	"11956_3"	0
1	"9012_7"	1
1	"1482_10"	1
1	"1945_8"	1
1	"11014_10"	1
0	"5804_1"	0
0	"11426_1"	0
1	"3560_8"	1
1	"4965_9"	1
0	"5818_4"	0
1	"4505_8"	1
1	"6270_8"	1
0	"2504_3"	0
1	"861_7"	0
0	"12226_1"	0
0	"7195_2"	1
0	"7896_1"	0
1	"6396_9"	1
0	"5518_1"	0
0	"5822_3"	0
0	"5266_3"	1
0	"3352_2"	0
0	"7351_2"	0
0	"11967_3"	0
1	"10022_7"	1
1	"6220_8"	1
0	"7557_1"	0
1	"10336_8"	1
0	"11681_1"	0
0	"10542_3"	0
1	"1250_10"	0
1	"9305_10"	1
0	"6362_4"	0
0	"1837_2"	0
1	"2121_10"	1
0	"11007_1"	0
1	"7180_9"	1
1	"2543_10"	0
0	"2109_4"	1
1	"11126_10"	1
0	"7921_1"	0
1	"8413_8"	0
0	"9702_2"	1
0	"5553_4"	0
0	"1531_1"	0
1	"8606_10"	1
0	"9946_1"	0
0	"7650_1"	0
1	"11848_10"	0
1	"11251_10"	1
1	"8302_8"	0
1	"7901_7"	1
0	"10861_4"	0
0	"3303_4"	0
1	"4392_9"	1
0	"2746_4"	0
1	"7557_9"	1
0	"8660_1"	0
1	"10297_8"	1
1	"8232_10"	1
0	"3042_1"	0
1	"4531_8"	1
0	"4407_4"	0
1	"2953_8"	1
1	"2009_10"	1
0	"1852_2"	1
0	"478_2"	0
0	"8025_3"	0
0	"4033_1"	0
0	"9440_3"	0
1	"10944_8"	0
1	"611_10"	0
0	"2934_3"	1
1	"2960_10"	1
0	"9123_1"	0
0	"1666_2"	0
0	"9112_1"	0
0	"2773_1"	0
1	"4319_9"	1
0	"5379_2"	0
0	"7513_3"	1
0	"6872_2"	0
1	"11020_8"	1
1	"2201_10"	1
1	"4362_7"	1
1	"2020_7"	1
1	"7607_8"	0
1	"7408_8"	1
0	"1990_2"	0
1	"9183_10"	1
0	"1608_1"	0
1	"3304_10"	1
0	"5400_4"	0
0	"6655_3"	0
1	"11084_10"	1
0	"10690_2"	0
1	"6449_10"	1
0	"3372_3"	0
0	"5275_4"	0
0	"7723_4"	0
1	"4144_10"	1
1	"9431_10"	1
0	"6449_2"	0
1	"5353_7"	1
0	"8355_2"	0
1	"841_10"	1
1	"1416_10"	1
1	"4217_9"	0
0	"11726_4"	1
0	"1731_3"	0
0	"1137_4"	0
0	"7726_1"	0
1	"11211_8"	1
1	"6930_8"	1
0	"2539_1"	0
1	"9887_9"	1
1	"12071_8"	0
0	"6979_3"	0
1	"7318_10"	1
1	"9262_8"	1
0	"999_3"	0
0	"7931_3"	0
1	"8150_10"	1
0	"12481_1"	0
1	"10335_8"	1
0	"6013_1"	0
0	"1651_2"	0
0	"6093_1"	0
0	"605_4"	0
0	"7522_1"	0
0	"2804_4"	1
1	"7930_7"	1
1	"2100_7"	1
1	"2722_8"	1
0	"5551_1"	0
1	"5947_7"	1
0	"5331_1"	0
1	"10643_8"	1
0	"6363_1"	0
0	"11458_3"	1
0	"10818_1"	0
0	"5817_1"	0
1	"3764_8"	1
1	"8744_7"	1
1	"7206_9"	1
1	"1269_8"	1
1	"2546_10"	1
0	"12441_4"	1
0	"7701_4"	0
0	"6026_3"	0
1	"3078_10"	1
1	"1612_10"	1
0	"10732_3"	0
0	"7927_1"	0
1	"662_8"	1
1	"3803_9"	1
1	"8112_9"	1
0	"7064_2"	0
0	"7591_1"	0
1	"7531_8"	0
1	"11448_10"	1
0	"11917_4"	0
1	"12444_10"	1
0	"9542_1"	0
0	"5745_3"	0
1	"850_8"	1
1	"12078_8"	1
0	"3574_1"	0
0	"7752_3"	0
1	"4085_10"	1
1	"7554_10"	1
0	"5193_3"	1
0	"8206_2"	0
1	"4449_8"	1
1	"12115_10"	1
1	"6712_9"	1
0	"11244_4"	0
1	"5458_10"	1
0	"8063_2"	0
0	"10752_1"	0
0	"3916_3"	0
1	"1651_10"	1
1	"84_10"	1
0	"12166_1"	0
0	"8488_4"	0
0	"2496_1"	0
1	"571_10"	1
0	"8571_1"	1
0	"11327_4"	1
0	"998_2"	0
0	"10173_1"	0
0	"9957_1"	0
0	"6188_1"	0
0	"3736_2"	0
0	"6978_3"	0
1	"3271_9"	1
1	"982_8"	1
0	"869_3"	0
1	"3539_9"	1
1	"5443_8"	1
0	"6974_4"	1
0	"7298_1"	0
0	"3739_2"	0
0	"10933_1"	0
0	"3682_1"	0
0	"7691_2"	0
1	"9243_8"	0
0	"6941_1"	0
1	"241_8"	1
0	"10990_1"	0
1	"5607_7"	1
1	"978_9"	1
1	"3162_8"	0
1	"8937_9"	1
1	"78_10"	1
0	"6233_4"	0
1	"1489_8"	1
0	"1567_1"	0
0	"4430_1"	0
1	"10513_7"	0
1	"9626_8"	0
1	"8010_7"	1
0	"6970_3"	0
1	"1343_9"	1
0	"1724_1"	0
1	"11491_8"	1
0	"11283_1"	0
1	"5674_7"	0
1	"10006_7"	1
0	"6895_2"	0
0	"2808_3"	0
0	"2596_1"	0
0	"6332_1"	0
0	"862_1"	0
1	"2180_8"	1
0	"10491_1"	0
1	"1386_8"	1
1	"9242_10"	0
1	"798_10"	1
0	"1826_3"	0
1	"3033_8"	1
0	"1327_4"	0
0	"5449_1"	0
0	"2150_4"	0
1	"9420_8"	1
0	"8443_4"	1
1	"4133_7"	1
0	"8125_1"	0
1	"6230_8"	1
1	"9670_9"	1
0	"1296_3"	0
0	"10636_4"	0
0	"2606_4"	0
0	"3250_3"	0
1	"2530_8"	0
1	"12191_7"	1
0	"8389_1"	0
1	"4067_8"	1
0	"9703_2"	1
0	"2046_1"	0
0	"2751_1"	0
0	"5511_1"	0
0	"10564_4"	0
0	"12263_4"	1
0	"8797_4"	1
1	"1393_7"	1
0	"8775_3"	0
0	"1680_4"	0
1	"11881_9"	1
0	"6876_1"	0
1	"2638_10"	1
0	"1795_2"	0
1	"2877_9"	1
1	"6800_9"	1
1	"1423_10"	1
0	"9649_1"	1
0	"8567_1"	0
1	"6335_10"	1
1	"11695_9"	0
0	"7842_1"	0
1	"2635_7"	1
0	"1815_2"	0
0	"8735_4"	0
1	"2247_10"	1
1	"4770_10"	0
1	"4003_9"	1
0	"569_1"	0
1	"194_8"	0
0	"9437_2"	1
1	"11351_9"	1
1	"476_7"	1
0	"433_4"	0
0	"5035_4"	0
0	"1385_3"	0
1	"9302_10"	1
1	"6154_10"	0
0	"8977_1"	0
1	"9391_8"	1
1	"5614_10"	0
0	"4124_1"	1
1	"3014_8"	1
0	"5672_1"	0
0	"4131_1"	0
1	"1296_10"	1
1	"8316_9"	1
0	"10865_2"	0
0	"12408_2"	0
0	"8536_4"	1
1	"8682_7"	0
1	"7718_10"	0
0	"6429_1"	0
1	"6486_10"	1
0	"8226_1"	0
1	"9181_10"	1
0	"3416_4"	0
0	"6570_3"	1
1	"8779_8"	1
1	"5952_9"	1
1	"8056_8"	1
0	"7824_1"	0
1	"11125_10"	1
1	"9968_9"	1
0	"9223_3"	0
1	"6946_10"	1
1	"582_9"	1
0	"10987_4"	0
1	"5288_7"	1
1	"10691_7"	0
0	"6581_1"	0
0	"22_1"	0
0	"5087_1"	0
1	"6386_10"	1
1	"8501_8"	1
1	"5451_8"	0
0	"6625_1"	0
1	"5180_9"	1
0	"4418_1"	0
1	"3596_8"	1
0	"7684_3"	1
0	"1629_1"	1
0	"2177_2"	0
0	"2709_2"	0
1	"8874_8"	1
1	"7083_10"	1
1	"3692_10"	1
1	"2887_9"	1
0	"2338_1"	0
0	"6163_2"	0
1	"11468_9"	0
0	"8343_1"	0
1	"3930_9"	1
1	"6492_10"	1
1	"10489_10"	1
0	"958_1"	0
1	"38_10"	1
1	"3276_8"	1
0	"1707_2"	0
0	"2454_4"	0
1	"11406_9"	1
0	"651_4"	0
1	"11151_8"	1
1	"7980_10"	1
0	"1710_2"	0
0	"2132_4"	0
1	"9343_8"	0
1	"2373_7"	0
0	"11065_2"	0
0	"6666_4"	0
1	"10400_10"	1
1	"10596_8"	1
0	"6094_1"	0
1	"4764_10"	0
1	"7046_7"	0
1	"4203_8"	1
0	"7704_4"	1
1	"12153_10"	1
0	"4923_1"	0
0	"6883_4"	1
0	"10141_2"	0
0	"3545_4"	0
0	"9880_1"	0
1	"4937_7"	1
0	"4677_1"	1
1	"12017_7"	1
0	"311_1"	0
1	"6943_9"	1
1	"10931_7"	1
0	"10000_4"	0
0	"12475_1"	0
0	"11476_3"	1
1	"6594_10"	1
0	"12203_2"	0
0	"1465_3"	1
0	"5319_1"	0
1	"8324_8"	1
1	"1713_8"	1
1	"3743_10"	1
1	"2244_9"	1
1	"10002_7"	0
1	"11951_8"	1
1	"10897_9"	1
1	"2198_8"	1
1	"11279_10"	1
0	"2593_2"	0
0	"3928_3"	0
1	"10795_7"	1
0	"6075_2"	0
0	"10483_4"	0
1	"7023_9"	1
1	"7621_10"	1
0	"1676_4"	0
1	"11565_9"	1
0	"9170_1"	0
0	"6818_3"	0
0	"8399_2"	0
1	"3645_8"	1
0	"1799_3"	1
1	"10388_7"	1
0	"4392_3"	0
0	"9004_1"	0
1	"5118_10"	1
0	"1504_3"	0
0	"7955_2"	0
1	"1709_8"	1
0	"12029_4"	0
0	"402_2"	0
1	"6123_7"	0
0	"1300_1"	1
0	"12326_1"	0
1	"3496_8"	0
1	"4002_8"	1
0	"10887_2"	0
1	"4154_10"	1
1	"7218_9"	1
0	"5898_4"	0
1	"276_10"	1
0	"10066_4"	0
1	"399_9"	1
0	"731_3"	0
0	"4352_4"	0
1	"6781_10"	1
1	"650_9"	1
0	"4549_1"	0
1	"3648_8"	0
0	"9910_1"	0
1	"8197_8"	0
0	"8151_4"	0
1	"6600_9"	1
1	"1325_9"	1
0	"1175_2"	1
1	"3000_8"	1
0	"3837_4"	0
0	"680_1"	1
0	"6442_1"	0
1	"2052_10"	1
0	"9499_4"	0
0	"2937_3"	0
1	"5690_7"	1
0	"9405_1"	0
1	"1925_9"	1
1	"4866_7"	1
0	"7868_3"	0
0	"4460_1"	0
0	"9997_2"	0
0	"9533_3"	0
0	"9546_3"	0
1	"10305_8"	1
1	"10750_8"	1
1	"12249_8"	1
1	"8459_10"	0
1	"11338_10"	1
1	"10120_7"	1
0	"7768_1"	0
0	"5401_2"	0
0	"1505_3"	0
1	"11312_9"	1
1	"7414_8"	1
0	"5096_4"	0
1	"6025_9"	1
1	"4232_7"	0
1	"10391_10"	1
1	"8731_7"	1
1	"6538_8"	1
1	"7625_10"	1
0	"12050_2"	0
0	"10020_3"	0
1	"5777_8"	0
1	"9198_8"	0
0	"1247_4"	1
1	"4562_9"	0
1	"927_10"	0
1	"10804_10"	1
0	"12_1"	0
0	"2023_1"	1
1	"4280_10"	0
1	"2163_10"	0
0	"8653_1"	0
0	"8513_2"	0
0	"1518_1"	0
0	"473_1"	0
1	"3566_9"	1
1	"2417_9"	0
1	"7363_9"	1
0	"10982_3"	0
0	"6083_3"	0
1	"1917_9"	1
1	"9658_7"	1
1	"6348_10"	1
0	"10222_4"	0
0	"6668_2"	0
0	"3155_1"	1
0	"621_1"	0
0	"9509_1"	0
1	"11449_10"	1
1	"12423_10"	0
1	"9105_9"	1
1	"8024_10"	1
0	"12157_1"	0
1	"494_9"	1
1	"4233_7"	0
0	"12352_1"	0
0	"9374_4"	1
0	"8079_3"	0
1	"9058_7"	1
0	"12442_2"	0
0	"509_3"	0
0	"11981_4"	0
0	"9438_3"	0
0	"1656_4"	0
0	"4108_2"	1
0	"3771_1"	0
1	"11776_9"	1
0	"3078_1"	0
1	"5877_8"	1
0	"2658_1"	0
1	"3998_10"	1
1	"358_10"	0
1	"7004_10"	1
1	"9124_10"	1
0	"9591_3"	0
0	"5283_3"	0
0	"6200_1"	1
0	"11004_1"	0
1	"12182_8"	1
0	"7457_4"	0
1	"1930_10"	1
1	"9369_10"	1
0	"71_1"	0
1	"8390_8"	1
1	"5594_10"	1
0	"457_3"	1
0	"6712_2"	0
0	"8129_3"	0
1	"11418_7"	0
1	"5307_7"	1
1	"8151_10"	1
1	"5438_10"	1
1	"6899_9"	1
0	"7873_1"	0
1	"4137_8"	1
1	"3588_8"	1
1	"8322_7"	1
0	"9632_1"	0
1	"840_9"	1
0	"12353_1"	1
0	"6181_3"	0
0	"11999_3"	1
1	"3076_8"	1
1	"4277_10"	1
1	"6040_10"	1
1	"9307_10"	1
1	"3894_10"	1
1	"12149_10"	1
1	"11591_10"	1
0	"2883_1"	0
0	"5827_2"	0
1	"9588_10"	1
0	"7677_4"	1
0	"3670_3"	0
0	"2779_1"	0
1	"10057_9"	1
0	"2710_1"	0
0	"6425_4"	0
0	"5960_4"	0
0	"8186_2"	0
1	"9501_10"	1
0	"10425_3"	0
1	"7400_9"	1
0	"420_4"	0
0	"8789_1"	0
0	"11328_3"	0
1	"3366_10"	0
1	"7136_10"	1
1	"6867_9"	1
1	"11516_8"	1
0	"8066_4"	0
0	"8055_3"	0
1	"8154_10"	0
0	"4891_1"	0
0	"12419_1"	0
1	"2649_7"	1
0	"12300_4"	0
0	"11363_1"	0
0	"7464_3"	0
1	"6091_7"	1
1	"5054_7"	1
1	"92_9"	1
0	"2820_4"	0
1	"9449_10"	1
1	"6474_8"	0
1	"1803_10"	1
0	"9155_1"	0
1	"10659_8"	1
0	"11872_1"	0
0	"6119_1"	0
1	"5959_7"	1
1	"2992_7"	1
1	"1469_7"	0
0	"9663_4"	0
0	"7128_1"	0
0	"2692_1"	0
0	"5712_1"	0
1	"729_10"	1
0	"1999_3"	0
0	"7656_1"	0
1	"437_9"	1
0	"2878_1"	0
1	"10906_10"	0
1	"7446_8"	0
0	"6502_3"	0
1	"9879_8"	1
1	"6803_8"	1
1	"6432_9"	1
0	"12106_1"	0
0	"598_4"	0
0	"1340_2"	0
0	"3766_3"	0
0	"9629_1"	1
0	"4553_2"	0
0	"6134_1"	0
0	"12292_1"	0
1	"12447_8"	1
0	"11539_1"	0
1	"9584_10"	1
1	"11635_8"	1
0	"9105_2"	0
1	"12197_9"	1
0	"4827_1"	0
1	"2155_10"	1
0	"11676_2"	1
0	"628_2"	0
1	"4773_10"	1
1	"6939_9"	1
0	"2720_3"	0
0	"4200_1"	0
1	"3600_7"	0
0	"7123_2"	0
0	"959_4"	0
0	"899_1"	0
1	"5876_8"	1
0	"5236_2"	0
1	"8044_10"	1
1	"2903_9"	1
0	"10871_4"	0
1	"8093_7"	0
1	"1899_7"	1
1	"7366_7"	1
0	"1514_1"	0
1	"10459_9"	1
0	"6298_2"	0
1	"4714_10"	1
1	"3592_10"	1
0	"2971_3"	0
0	"3887_1"	0
0	"5148_2"	0
0	"4662_4"	0
0	"4242_2"	0
1	"9338_8"	1
1	"7796_10"	1
0	"8164_1"	0
1	"8435_10"	1
1	"8152_10"	1
0	"9621_4"	0
0	"2733_1"	0
0	"35_3"	0
1	"3212_7"	1
1	"1753_9"	1
1	"10415_7"	1
1	"5725_9"	1
0	"3699_3"	0
0	"2836_1"	0
1	"5699_8"	1
1	"1319_10"	1
1	"6570_8"	1
0	"5718_1"	0
1	"6574_8"	1
0	"8842_4"	0
0	"10535_2"	1
0	"10063_1"	0
1	"6438_10"	1
0	"8603_2"	0
0	"10747_4"	0
1	"4082_10"	1
1	"214_7"	1
1	"3183_9"	1
1	"10576_7"	0
0	"5367_3"	0
1	"10180_7"	0
0	"3944_3"	0
0	"6272_1"	0
0	"10814_2"	0
0	"1018_3"	0
0	"3979_1"	0
1	"10044_9"	1
0	"10373_3"	1
0	"6291_3"	1
0	"5796_3"	1
1	"10045_10"	0
0	"10229_3"	0
1	"7110_8"	1
1	"4829_8"	1
0	"1057_3"	0
0	"3405_1"	0
0	"1487_1"	0
0	"1832_4"	1
1	"10266_9"	1
1	"2851_10"	1
0	"8794_1"	0
0	"10962_3"	0
0	"5975_1"	0
1	"382_10"	1
1	"6526_7"	1
0	"3957_1"	0
1	"6554_7"	1
0	"823_4"	0
0	"1802_2"	0
0	"6990_1"	0
1	"5988_7"	1
1	"2303_8"	1
1	"10900_8"	1
1	"9061_7"	0
0	"7281_2"	0
1	"1171_10"	1
1	"343_10"	1
1	"5743_10"	1
0	"7871_2"	0
0	"6530_4"	1
0	"7859_2"	0
1	"11514_7"	0
0	"8334_1"	0
1	"4862_7"	0
0	"2936_3"	0
0	"12259_1"	0
1	"3400_8"	1
1	"859_9"	1
0	"6473_3"	1
1	"2263_10"	1
1	"2913_7"	1
1	"11178_7"	1
0	"11779_3"	0
0	"3592_3"	0
1	"5832_9"	1
1	"10033_10"	1
0	"12402_2"	0
0	"8652_1"	0
0	"4560_4"	0
1	"9709_10"	1
1	"6153_7"	0
1	"7886_10"	0
1	"9081_8"	1
1	"4140_10"	1
0	"11465_1"	0
0	"9261_3"	0
0	"2035_1"	0
0	"9211_2"	0
1	"4814_10"	1
0	"1958_4"	1
1	"542_9"	1
1	"10929_10"	1
0	"6771_2"	0
1	"11761_10"	1
1	"11950_8"	0
0	"6998_4"	1
1	"7633_8"	1
1	"1019_10"	1
0	"1235_1"	0
0	"9661_4"	0
1	"5593_10"	1
1	"4703_9"	1
0	"12463_4"	0
0	"12403_4"	0
1	"9979_7"	1
1	"4070_10"	1
1	"27_10"	1
0	"5784_4"	1
1	"5431_10"	1
1	"2816_7"	1
1	"1262_8"	1
1	"10357_8"	1
0	"5819_4"	1
0	"2707_1"	0
0	"256_1"	0
1	"2834_9"	1
1	"2728_10"	1
0	"11995_4"	1
0	"9654_1"	0
1	"10506_10"	1
1	"6959_7"	0
1	"11763_7"	1
1	"11836_10"	1
0	"12066_2"	0
0	"5578_1"	0
0	"4884_2"	0
1	"11485_10"	0
0	"9931_4"	0
0	"2990_2"	1
0	"4417_1"	0
1	"6921_9"	1
0	"6235_1"	1
0	"6986_1"	0
0	"780_2"	0
1	"8857_10"	1
1	"6200_7"	0
1	"1291_10"	0
0	"6554_1"	0
0	"5514_4"	1
1	"9892_8"	1
0	"3939_3"	1
0	"10434_3"	0
0	"4185_3"	0
0	"6574_4"	0
1	"3109_10"	1
1	"8989_9"	0
1	"10983_10"	1
0	"2343_4"	1
0	"8220_1"	0
0	"424_4"	0
0	"9074_1"	0
1	"3786_9"	1
0	"1460_1"	0
1	"6909_9"	1
1	"236_9"	1
0	"8583_4"	0
1	"6265_7"	1
0	"10894_4"	0
1	"8780_10"	1
0	"3458_1"	0
1	"6876_8"	1
0	"4140_1"	0
1	"11608_10"	1
1	"9702_10"	1
1	"11163_9"	1
0	"3331_1"	0
0	"209_1"	0
1	"4886_8"	1
0	"4416_4"	1
0	"282_1"	0
1	"8335_8"	1
1	"12487_10"	0
0	"4856_2"	0
1	"7093_10"	1
1	"9045_9"	0
1	"10413_10"	1
0	"1112_1"	0
1	"9525_8"	1
0	"576_3"	0
1	"487_8"	1
0	"10782_1"	0
0	"9896_4"	1
0	"8181_1"	0
1	"4618_10"	1
0	"850_1"	0
1	"4390_8"	0
0	"8806_3"	0
1	"5557_9"	0
1	"10738_9"	0
1	"2961_10"	1
1	"11959_8"	1
1	"3995_8"	1
0	"10269_1"	0
0	"9457_1"	0
0	"9048_3"	0
1	"11231_10"	1
0	"196_3"	0
0	"5919_1"	0
0	"1532_1"	0
0	"1399_3"	0
0	"3689_2"	0
1	"287_9"	1
0	"12131_2"	0
0	"5188_1"	0
0	"2687_1"	1
0	"12086_2"	0
0	"12332_3"	1
1	"5929_10"	1
1	"7274_10"	1
1	"11479_10"	0
1	"965_10"	1
1	"6314_9"	1
1	"6963_8"	1
1	"723_8"	1
1	"11390_10"	1
1	"12482_8"	1
0	"1539_3"	0
0	"9272_2"	0
0	"2391_2"	0
1	"6017_8"	1
0	"4333_2"	0
0	"8062_2"	0
0	"6561_4"	0
1	"234_10"	1
1	"11554_8"	1
0	"5294_4"	0
1	"8275_10"	1
1	"6459_10"	1
0	"3853_1"	0
1	"8449_9"	0
1	"7499_7"	1
1	"9859_10"	1
1	"5218_7"	0
0	"12257_3"	0
0	"9800_1"	0
0	"9016_1"	0
0	"3102_1"	0
0	"4714_1"	0
1	"8162_9"	1
1	"11755_7"	0
1	"11255_10"	1
0	"8726_4"	0
0	"432_4"	0
0	"11401_1"	0
0	"3897_4"	0
0	"176_4"	0
0	"4921_2"	0
0	"10342_2"	1
1	"3879_8"	1
1	"4255_9"	1
0	"9718_4"	0
1	"997_7"	1
1	"879_8"	1
0	"9171_1"	0
1	"2497_8"	1
0	"11920_3"	1
1	"12050_10"	0
0	"8230_4"	0
1	"1228_9"	1
1	"1667_7"	1
1	"11423_8"	1
0	"6384_2"	0
0	"9640_2"	0
1	"9524_9"	1
1	"10504_9"	0
1	"9452_9"	1
0	"5140_4"	1
1	"10373_7"	1
1	"4442_9"	0
0	"8261_1"	0
1	"6698_10"	1
1	"1476_10"	1
0	"7000_4"	1
1	"2696_8"	1
0	"9168_4"	0
0	"1844_3"	0
1	"7192_8"	1
0	"9355_4"	0
1	"1081_10"	1
1	"8203_7"	1
1	"1831_10"	0
1	"8416_7"	1
1	"4673_9"	1
1	"8411_7"	1
1	"7306_10"	1
0	"8885_3"	0
0	"3702_1"	1
1	"3409_10"	1
1	"6136_10"	1
1	"6858_7"	0
0	"9184_1"	0
1	"10491_7"	0
0	"1416_1"	0
1	"7351_10"	1
0	"78_4"	0
0	"11128_2"	0
0	"12417_1"	1
0	"4826_4"	0
1	"1424_10"	0
0	"12051_2"	0
1	"1103_10"	0
1	"4152_10"	1
0	"4534_2"	0
1	"3841_9"	0
1	"9405_10"	1
1	"833_8"	1
0	"1987_4"	1
1	"11298_8"	1
1	"6317_10"	1
0	"10863_1"	0
1	"9218_10"	1
1	"11427_10"	0
1	"5227_10"	1
1	"5551_7"	0
0	"4221_1"	0
1	"4028_10"	0
0	"4239_4"	1
1	"7786_8"	1
0	"12054_2"	0
1	"6597_9"	0
1	"587_10"	1
0	"8642_1"	0
1	"9317_8"	1
0	"9013_3"	1
1	"3170_9"	1
1	"10857_8"	1
0	"1134_2"	0
0	"6524_4"	0
1	"7774_7"	1
1	"5282_10"	1
1	"11709_10"	0
1	"11750_10"	1
1	"4541_10"	0
0	"4064_2"	0
1	"12266_9"	1
0	"4672_3"	1
1	"12144_8"	1
1	"3461_9"	1
1	"3671_7"	1
1	"6177_7"	0
0	"2228_1"	0
1	"11182_10"	1
1	"223_9"	1
0	"3564_2"	0
1	"3141_10"	1
0	"8703_3"	0
0	"10568_1"	0
0	"7358_1"	1
1	"106_10"	1
1	"4697_7"	1
1	"12430_7"	1
0	"5939_4"	1
0	"10898_3"	0
0	"775_4"	0
1	"8204_8"	0
0	"4255_4"	0
1	"7997_10"	1
0	"1711_2"	0
1	"2217_7"	1
1	"6779_8"	1
0	"7572_1"	0
1	"3978_10"	1
0	"4367_4"	0
1	"11246_8"	1
0	"2649_2"	0
0	"9725_2"	0
1	"11617_9"	0
0	"8974_4"	1
1	"11061_8"	1
0	"9666_1"	0
0	"7913_3"	0
0	"6844_1"	0
1	"11718_10"	1
0	"7157_4"	0
0	"5002_1"	0
0	"9174_4"	0
0	"10826_1"	0
0	"11746_2"	0
1	"4044_9"	1
0	"7046_2"	0
1	"11474_10"	1
1	"5851_10"	0
1	"638_10"	1
0	"9528_2"	0
0	"9626_2"	0
1	"1219_10"	1
0	"3966_4"	0
0	"3789_3"	0
0	"840_1"	0
0	"3875_1"	0
1	"1922_9"	1
1	"10737_10"	1
1	"9395_9"	0
1	"5243_9"	1
1	"9016_10"	1
1	"11903_10"	1
1	"6286_8"	1
1	"5416_9"	1
1	"5113_10"	1
0	"4820_3"	0
0	"7639_1"	0
0	"8153_1"	0
1	"1478_7"	0
0	"9195_1"	0
0	"8523_4"	0
0	"3926_2"	0
0	"3796_1"	0
0	"8841_4"	0
1	"6473_8"	1
1	"1688_9"	1
1	"220_10"	1
1	"1518_8"	1
1	"4456_7"	1
0	"5038_1"	0
0	"5329_1"	0
1	"7287_7"	1
0	"10572_1"	1
0	"4220_2"	0
1	"8218_7"	1
0	"5753_1"	0
0	"11888_2"	0
1	"9763_8"	1
0	"5047_3"	0
1	"11592_10"	1
1	"7103_7"	1
0	"11540_2"	0
0	"7375_2"	0
1	"5736_7"	1
0	"2198_1"	0
1	"11648_9"	0
1	"9050_8"	1
1	"3836_8"	1
1	"6999_7"	0
0	"115_2"	0
0	"10956_2"	0
1	"9480_10"	1
0	"5450_1"	0
1	"7225_10"	1
1	"10431_10"	1
1	"4188_8"	1
0	"10741_4"	1
1	"12119_7"	1
1	"2154_10"	1
1	"1771_10"	1
0	"2047_1"	0
0	"3719_3"	0
1	"10337_9"	1
0	"9515_2"	0
0	"1378_1"	0
0	"7832_1"	0
1	"9562_8"	1
0	"439_1"	0
1	"6592_10"	1
1	"10640_8"	0
1	"12128_8"	1
0	"8136_1"	0
0	"9965_1"	0
1	"9427_10"	1
0	"1126_3"	0
0	"4170_1"	0
0	"8303_2"	0
0	"1262_1"	0
1	"8899_8"	0
0	"10022_4"	1
0	"11919_1"	0
1	"9469_10"	1
1	"6960_7"	1
1	"5772_10"	1
1	"4480_9"	1
1	"7257_10"	1
1	"10846_9"	1
1	"4845_9"	1
0	"634_2"	0
0	"9514_1"	0
0	"5727_1"	0
1	"5121_10"	1
1	"2735_10"	1
0	"6491_1"	0
0	"6514_2"	0
0	"2232_1"	0
1	"7590_10"	1
1	"2651_10"	1
0	"8529_4"	0
0	"11223_1"	0
1	"2399_7"	1
0	"1492_2"	0
1	"10484_8"	0
1	"6701_9"	0
0	"5768_4"	0
1	"2450_9"	1
1	"3732_10"	1
1	"11504_8"	0
1	"509_10"	1
0	"4998_3"	1
0	"6768_3"	0
1	"10790_8"	0
0	"6973_3"	0
0	"5241_3"	0
1	"3363_10"	1
0	"2765_4"	0
1	"4106_7"	1
0	"2648_4"	1
1	"1892_8"	1
0	"8447_3"	0
0	"1325_2"	0
1	"8400_7"	1
0	"3061_1"	0
1	"4639_10"	1
1	"8202_10"	1
1	"6633_10"	0
0	"438_4"	0
1	"3031_8"	1
0	"12119_3"	0
0	"3235_1"	0
0	"9831_1"	1
0	"4939_1"	0
0	"7294_1"	0
1	"11176_9"	1
0	"10312_4"	1
0	"11396_2"	0
1	"5316_7"	1
0	"6931_3"	0
1	"1144_8"	1
0	"3151_2"	0
0	"24_1"	0
1	"5505_10"	0
1	"1782_7"	1
1	"1268_7"	1
1	"10258_10"	1
1	"1829_8"	1
1	"5479_10"	1
1	"11122_10"	1
1	"7204_8"	1
0	"3025_1"	0
0	"377_1"	0
0	"9370_4"	1
1	"9333_8"	1
0	"11210_1"	0
0	"5328_2"	0
1	"4743_8"	1
1	"2697_9"	1
0	"10949_1"	0
0	"4965_3"	0
1	"1348_10"	1
0	"5253_3"	0
1	"7784_7"	1
1	"1860_9"	1
1	"9161_10"	1
0	"8406_3"	1
0	"3794_1"	0
0	"9295_1"	0
1	"9745_7"	1
0	"5322_4"	1
1	"12356_8"	1
1	"10581_10"	1
1	"11636_8"	1
0	"10540_4"	0
0	"1628_1"	0
1	"9163_10"	1
1	"5488_10"	0
1	"11924_10"	1
0	"9448_1"	1
1	"9966_10"	0
0	"646_1"	0
1	"9549_8"	1
1	"954_10"	1
0	"11769_1"	0
0	"6045_2"	0
1	"7807_10"	1
1	"1106_8"	1
0	"4146_1"	0
0	"8075_1"	0
1	"2729_10"	1
0	"5444_1"	1
0	"12090_3"	1
1	"4317_10"	1
1	"2221_8"	1
0	"6576_1"	0
1	"3678_8"	0
1	"10093_7"	1
1	"4097_8"	0
0	"10082_4"	0
1	"1391_7"	1
1	"10473_10"	1
0	"3549_3"	0
0	"2187_2"	0
1	"1581_7"	1
1	"7547_10"	1
